X,Y,OBJECTID,PROPERTY_ID,UGLG_KEY,HUB_NAME_TEXT,SERVICING_SITE_NAME_TEXT,PROJECT_MANAGER_NAME_TEXT,PROPERTY_NAME_TEXT,ADDRESS_LINE1_TEXT,ADDRESS_LINE2_TEXT,AUTOMATIC_GEOCODE_IND,CONGRESSIONAL_DISTRICT_CODE,PLACED_BASE_CITY_NAME_TEXT,TOTAL_ASSISTED_UNIT_COUNT,TOTAL_UNIT_COUNT,PROPERTY_ON_SITE_PHONE_NUMBER,PROPERTY_CATEGORY_NAME,CLIENT_GROUP_CODE,CLIENT_GROUP_NAME,CLIENT_GROUP_TYPE,REAC_LAST_INSPECTION_ID,REAC_LAST_INSPECTION_SCORE,FASS_LAST_PERFORMANCE_VALUE,FASS_LST_TOT_MGMT_COND_CNT,FASS_LAST_REFERRED_TO_CODE,IS_AFS_REQUIRED_IND,AFS_FISCAL_YR_END_DATE,HAS_ACTIVE_FINANCING_IND,PRIMARY_FINANCING_TYPE,IS_ALL_FINANCING_PIPELINE_IND,IS_ALL_CONTRACT_PIPELINE_IND,IS_UNDER_MANAGEMENT_IND,HAS_SERVICE_AGREEMENT_IND,HAS_USE_RESTRICTION_IND,HAS_ACTIVE_IRP_IND,IS_SERVICE_COORDINATOR_IND,PRIMARY_FHA_NUMBER,ASSOCIATED_FHA_NUMBER,ASSOCIATED_CONTRACT_NUMBER,IS_ACTIVE_DEC_CASE_IND,WAS_EVER_DEC_CASE_IND,IS_INSURED_IND,WAS_EVER_INSURED_IND,IS_202_811_IND,WAS_EVER_202_811_IND,IS_HUD_HELD_IND,IS_HUD_OWNED_IND,IS_FLEXIBLE_SUBSIDY_IND,IS_HOSPITAL_IND,IS_NURSING_HOME_IND,IS_BOARD_AND_CARE_IND,IS_ASSISTED_LIVING_IND,IS_REFINANCED_IND,IS_221D3_IND,IS_221D4_IND,IS_236_IND,IS_IN_DEFAULT_DELINQUENT_IND,IS_NON_INSURED_IND,IS_BMIR_IND,IS_RISK_SHARING_IND,IS_MIP_IND,IS_CO_INSURED_IND,IS_SUBSIDIZED_IND,WAS_EVER_SUBSIDIZED_IND,HAS_ACTIVE_ASSISTANCE_IND,WAS_EVER_ASSISTED_IND,IS_ACC_OLD_IND,IS_ACC_PERFORMANCE_BASED_IND,IS_SEC8_IND,IS_PAC_IND,IS_PRAC_IND,IS_RENT_SUPPLEMENT_IND,IS_SECTION_236_RAP_IND,IS_SEC8_202_IND,IS_SEC8_FMHA_515_IND,IS_SEC8_STATE_AGENCY_HFA_IND,IS_SEC8_LMSA_IND,IS_SEC8_PRPRTY_DISPOSITION_IND,IS_SEC8_PRESERVATION_IND,IS_SEC8_OTHR_NW_CNSTRCTION_IND,IS_SEC8_OTHER_SUB_REHAB_IND,IS_PENSION_FUND_IND,IS_PAC_202_IND,IS_PAC_811_IND,IS_PRAC_202_IND,IS_PRAC_811_IND,HAS_FULL_DEBT_RESTRUCTURE_IND,LAST_CRITICAL_DATE_DESC,OAHP_PROJECT_RECOMMENDATION_TX,OAHP_PROCESSING_TYPE,IS_ON_WATCH_LIST_IND,IS_GREEN_RETROFIT_IND,IS_202_DIRECT_LOAN_IND,IS_202_CAPITAL_ADVANCE_IND,IS_811_CAPITAL_ADVANCE_IND,ENERGY_PERFORMANCE_CONTRCT_IND,IS_SEC8_RAD_DEMO_CONV_IND,FINANCIAL_STMNT_REQ_IND,IS_811_PRA_DEMO_IND,CONTRACT1,CONTRACT2,CONTRACT_COUNT,UNITS1,UNITS2,MAXIMUM_CONTRACT_UNIT_COUNT,PROGRAM_TYPE1,PROGRAM_TYPE2,EXPIRATION_DATE1,EXPIRATION_DATE2,RENT_TO_FMR_RATIO1,RENT_TO_FMR_RATIO2,BD0_CNT1,BD0_CNT2,BD1_CNT1,BD1_CNT2,BD2_CNT1,BD2_CNT2,BD3_CNT1,BD3_CNT2,BD4_CNT1,BD4_CNT2,BD5_CNT1,BD5_CNT2,FHA_NUM1,FHA_NUM2,SOACODE1,SOACODE2,SOA_NAME1,SOA_NAME2,TAXCREDIT1,TAXCREDIT2,FHA_COUNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,DPVACT,DPVNOST,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PRC9,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,MTR_LATEST_DSCR,MGMT_AGENT_ORG_NAME,MGMT_CONTACT_FULL_NAME,MGMT_CONTACT_INDV_TITLE_TEXT,MGMT_CONTACT_ADDRESS_LINE1,MGMT_CONTACT_ADDRESS_LINE2,MGMT_CONTACT_CITY_NAME,MGMT_CONTACT_STATE_CODE,MGMT_CONTACT_ZIP_CODE,MGMT_CONTACT_MAIN_PHN_NBR,MGMT_CONTACT_EMAIL_TEXT,LOAN_MATURITY_DATE,DEMO_RESTRUCTURE_CLOSING_DATE,REAC_LAST_INSPCT_RELEASE_DATE,MARK_TO_MARKET_RESTRUCTURE_DT,REAC_LAST_INSPECTION_DATE,FASS_LAST_AFS_CLOSED_DATE,FASS_LAST_REPORTING_END_DT,FULL_DEBT_RESTRUCTURE_DATE,LAST_CRITICAL_DATE,NGHBRHD_NTWRK_EST_DATE,OCCUPANCY_DATE,WATCH_LIST_DATE,ORIGINAL_LOAN_AMOUNT,UNIT_MRKT_RENT_CNT,INITIAL_ENDORSEMENT_DATE,TOTAL_AVBL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR
-82.952759000205333,42.509349999045462,8330,800010528,2669800,Detroit,Detroit,LATRICE LYONS,KENSINGTON PLACE APARTMENTS,16651 E. Twelve Mile Rd,,Y,09,Roseville,0,207,810-771-2100,Insured - Previously Subsidized,FAM,Indv. families - not eld/ handicap,Family,564276,57  c*,75 - Green,1,,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04435639,04435639,,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,S 221(d)(4),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04435639,,REJ,,223(a)(7) Refi of 221d4 NC/SR,,N,,1,26,Macomb,099,255300,5,5003,Macomb,099,69800,Roseville,69800,Roseville city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2609,5286,Y,,,,16651 E 12 Mile Rd,,Roseville,MI,48066,2386,,48066,51,1,48066238651,S,,,,1,,,,,90% Overall probable correctness,42.50935,-82.952759,S,,R,U,** Street-Level Rooftop **,26099,2669800,26099255300,260992553005,1.889,"Berger Realty Group, Inc.",Michael Tremonti,Director,29201 Telegraph Rd,,Southfield,MI,48034,(248) 355-6800,mtremonti@bergerrealtygroup.com,2052-12-01T00:00:00.000Z,,2016-12-28T00:00:00.000Z,,2016-12-23T00:00:00.000Z,,2016-12-31T00:00:00.000Z,,,,1972-03-31T00:00:00.000Z,,9760700,207,2012-11-28T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-83.118296999604041,42.373993999027057,8332,800010690,2622000,Detroit,Detroit,ANGELA M WITT,WEST CHICAGO,3410 W CHICAGO,,Y,13,Detroit,35,40,313-965-4547,Insured-Subsidized,PAC,Partially elderly congregate,Elderly,562398,70  c,16 - Red,2,MFH,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04411277,04411277,MI28E000035,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,MI28E000035,,1,35,0,35,PD/8 Existing,,31-DEC-32,,93.43000031,0,0,0,27,0,4,0,4,0,0,0,0,0,04411277,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,26,Wayne,163,531100,1,1004,Wayne,163,22000,Detroit,22000,Detroit city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2613,1698,D,,,,3410 W Chicago,,Detroit,MI,48206,2743,,48206,99,6,48206274399,H,,,,0,,,N,,100% Overall probable correctness,42.373994,-83.118297,S,,R,U,** Street-Level Rooftop **,26163,2622000,26163531100,261635311001,0.838,"1st City, LLC",,,,,,,,,,2048-06-01T00:00:00.000Z,,2016-09-23T00:00:00.000Z,,2016-09-20T00:00:00.000Z,2017-05-08T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,1983-08-05T00:00:00.000Z,,864600,0,2013-05-21T00:00:00.000Z,35,90.8,33,100,7,24.24,1.5,50,189,521,7972,5262,34.38,37.5,12.5,15.63,0,18.18,0,78.79,11.77,100,87.88,3.03,24.24,63.64,21.21,42.42,0,30,27.27,45.45,27.27,0,0,93.94,90.91,0,0,3.03,0,58,100,51,72.73,12.12,15.15,6.06,94.91,76.98,30.88,15,0,30,100,8988,2017-10-16T14:32:47.000Z,198717,205612
-86.013522000215303,41.911418998819087,8333,800010576,2613900,Detroit,Detroit,DORIS M PICKETT,STONE LAKE WOODS INC,335 W STATE ST,,Y,06,CASSOPOLIS,43,43,269-445-8040,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,545088,94  b,68 - Yellow,0,None,Y,12/31,Y,Insured,N,N,Y,N,Y,N,N,04711046,04711046,MI33T801004,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,MI33T801004,,1,43,0,43,202/8 NC,,02-DEC-32,,144.86000061,0,0,0,43,0,0,0,0,0,0,0,0,0,04711046,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,26,Cass,027,002100,3,3023,Cass,027,44140,La Grange,13900,Cassopolis village (part),C1,,9999,,43780,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",99999,,1,0,2606,1176,D,,,,335 W State St,,Cassopolis,MI,49031,1055,,49031,99,4,49031105599,H,,,,0,,,N,,100% Overall probable correctness,41.911419,-86.013522,S,,R,R,** Street-Level Rooftop **,26027,2613900,26027002100,260270021003,0.92,STONE LAKE WOODS INC,Lou Anne Bates,,335 W STATE STREET,,CASSOPOLIS,MI,49031,269-445-8040,STONELAKEWOODS@FRONTIER.COM,2041-12-01T00:00:00.000Z,,2015-06-16T00:00:00.000Z,,2015-06-15T00:00:00.000Z,2017-04-03T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,1984-02-24T00:00:00.000Z,,1473800,0,2006-11-02T00:00:00.000Z,43,94.69,45,100,5,17.78,1,45,275,534,12039,12039,0,40,44.44,11.11,4.44,0,0,100,20.89,95.56,62.22,0,0,71.11,0,85.71,13.16,24.44,0,0,15.56,84.44,11.11,31.11,26.67,2.22,0,2.22,0,77,0,0,100,0,0,0,24.29,22.29,74.42,0,84.44,13.33,100,11184,2017-10-16T14:32:47.000Z,261052,247960
-85.810546999710127,43.409220999208202,8336,800010733,2657080,Detroit,Detroit,LATRICE LYONS,WOODVIEW APTS,782 W BROOKS ST,,Y,02,NEWAYGO,66,66,231-652-1671,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,578313,72  c*,74 - Green*,0,None,Y,12/31,Y,Insured,N,N,Y,N,Y,N,N,04711048,04711048,MI33T811001,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,MI33T811001,,1,66,0,66,202/8 NC,,05-APR-33,,128.86000061,0,0,0,61,0,5,0,0,0,0,0,0,0,04711048,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,26,Newaygo,123,971200,1,1024,Newaygo,123,57080,Newaygo,57080,Newaygo city,C5,,9999,,99999,,99999,,0,0,2602,4326,D,,,,782 W Brooks St,,Newaygo,MI,49337,8422,,49337,99,0,49337842299,H,,,,0,,,N,,100% Overall probable correctness,43.409221,-85.810547,S,,R,U,** Street-Level Rooftop **,26123,2657080,26123971200,261239712001,1.036,,Kim Finkler,,181 Clark St,,Sparta,MI,49345,616-293-0008,kimmersjo2421@aol.com,2041-11-01T00:00:00.000Z,,2017-04-26T00:00:00.000Z,,2017-04-18T00:00:00.000Z,2017-03-08T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,1983-04-06T00:00:00.000Z,,2758000,2,2006-10-24T00:00:00.000Z,66,96.46,66,100,6,6.06,1,69,280,441,13157,12584,0,25.76,45.45,22.73,6.06,0,0,100,25.51,95.45,40.91,0,0,71.21,0,100,6.25,8.7,0,0,3.03,96.97,22.73,7.58,4.55,0,0,3.03,0,97,100,36,90.91,9.09,0,4.55,13.95,20.97,68.23,0,97.1,2.9,100,12607,2017-10-16T14:32:47.000Z,336656,318241
-83.148309999809058,42.208654998980776,8337,800010734,2688900,Detroit,Detroit,MARY A MATHIS,WYANDOTTE COOPERATIVE APARTMENTS,2455 BIDDLE AVE,,Y,12,Wyandotte,32,132,734-282-1435,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,541570,93  b*,35 - Red,1,EC,Y,06/30,Y,Insured,N,N,Y,N,Y,N,Y,04411115,04411115,MI28M000162,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,MI28M000162,,1,32,0,32,LMSA,,31-JUL-19,,121.86000061,0,28,0,4,0,0,0,0,0,0,0,0,0,04411115,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,26,Wayne,163,580700,2,2003,Wayne,163,88900,Wyandotte,88900,Wyandotte city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2612,6618,D,,,,2455 Biddle Ave,,Wyandotte,MI,48192,4448,,48192,99,8,48192444899,H,,,,0,,,N,,100% Overall probable correctness,42.208655,-83.14831,S,,R,U,** Street-Level Rooftop **,26163,2688900,26163580700,261635807002,0.803,CSI Support and Development Services,Cecilia Kellogg,,8425 E 12 Mile Rd,,Warren,MI,48093,586-753-9002,Cecilia.kellogg@csi.coop,2041-12-01T00:00:00.000Z,,2015-11-10T00:00:00.000Z,,2015-11-06T00:00:00.000Z,,2017-06-30T00:00:00.000Z,,,,1964-02-11T00:00:00.000Z,,2245700,100,2006-11-09T00:00:00.000Z,32,98.27,33,100,12,0,1,33,263,450,11778,11778,0,45.45,33.33,21.21,0,0,0,100,17.58,100,75.76,0,0,48.48,0,71.43,19.23,30.3,0,0,21.21,78.79,3.03,6.06,6.06,0,0,0,0,92,0,0,100,0,0,0,9.39,22.18,41.07,0,78.79,15.15,100,10480,2017-10-16T14:32:47.000Z,169658,158736
-83.38206500007513,42.329808999061626,8351,800010694,2686000,Detroit,Detroit,HENRY E PLOWDEN,WESTGATE TOWER,34567 ELMWOOD ST,,Y,13,Westland,0,148,734-729-2900,Insured-Subsidized,ELD,Elderly,Elderly,577073,77  c*,78 - Green,0,,Y,12/31,Y,Insured,N,N,Y,N,N,Y,N,04411304,044030NI,,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,S236,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,044030NI,04411304,VAR,HRI,236(j)(1)/ Lower Income Families,223(f) Refi/ Purchase Apts,N,N,2,26,Wayne,163,567800,4,4010,Wayne,163,86000,Westland,86000,Westland city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2613,6378,D,,,,34567 Elmwood St,,Westland,MI,48185,3084,,48185,99,1,48185308499,H,,,,0,,,N,,100% Overall probable correctness,42.329809,-83.382065,S,,R,U,** Street-Level Rooftop **,26163,2686000,26163567800,261635678004,3.89,"HOUSING AND FINANCE ASSOCIATES, INC.",Susan Carroll,Regional Manager,33067 Schoolcraft Rd,,Livonia,MI,48150,734-402-6402,,2048-06-01T00:00:00.000Z,,2016-08-18T00:00:00.000Z,,2016-08-17T00:00:00.000Z,,2016-12-31T00:00:00.000Z,,,,1972-12-19T00:00:00.000Z,,2470800,148,2013-05-16T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-83.061976999796968,42.35533899935929,8369,800010715,2622000,Detroit,Detroit,BRENDA BLAIES,WILLIAMS PAVILION,99 E FOREST AVE,,Y,13,DETROIT,149,150,313-832-0890,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,593722,90  c,70 - Green*,0,,Y,12/31,Y,Insured,N,N,Y,N,Y,N,Y,04435599,04435599,MI28T811014,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,MI28T811014,,1,149,0,149,202/8 NC,,04-MAR-27,,138.61000061,0,0,0,143,0,6,0,0,0,0,0,0,0,04435599,,OMI,,221d4 NC/SR,,Y,,1,26,Wayne,163,517500,2,2004,Wayne,163,22000,Detroit,22000,Detroit city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2613,1698,D,,,,99 E Forest Ave,,Detroit,MI,48201,1838,,48201,99,7,48201183899,H,,,,0,,,N,,100% Overall probable correctness,42.355339,-83.061977,S,,R,U,** Street-Level Rooftop **,26163,2622000,26163517500,261635175002,1.263,Village Green Management Clearing Company,Brenda Wright,Regional Manager,30833 NORTHWESTERN HWY,Suite 300,FAMINGTON HILLS,MI,48334,(248) 932-2714,Bwright@villagegreen.com,2048-03-01T00:00:00.000Z,,2017-09-15T00:00:00.000Z,,2017-09-14T00:00:00.000Z,,2016-12-31T00:00:00.000Z,,,,1987-11-03T00:00:00.000Z,,7945000,0,2007-02-27T00:00:00.000Z,149,98.05,151,100,6,15.89,1.1,159,284,690,11999,11395,1.33,50,30,10,8.67,1.32,0,98.01,17.74,97.35,78.81,0,0,33.77,0,100,7.69,20.13,0,2.65,11.26,86.09,10.6,95.36,94.7,0,0.66,0,0,63,100,44,96.03,3.97,0,0,89.77,48.78,5.15,0,82.39,13.84,100,9672,2017-10-16T14:32:47.000Z,1209898,1190106
-83.103046000089918,42.407654998843263,8370,800010611,2638180,Detroit,Detroit,HENRY E PLOWDEN,TOWN CENTER APARTMENTS,14441 SECOND AVENUE,,Y,13,Highland Park,63,63,(313)883-9657,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,505214,75  c*,80 - Green,1,None,Y,12/31,Y,Insured,N,N,Y,Y,N,N,N,04435653,04435653,MI28H150054,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,MI28H150054,,1,63,0,63,HFDA/8 NC,,27-DEC-18,,112.01999664,0,0,0,0,0,47,0,16,0,0,0,0,0,04435653,,REJ,,223(a)(7) Refi of 221d4 NC/SR,,N,,1,26,Wayne,163,553400,2,2010,Wayne,163,38180,Highland Park,38180,Highland Park city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2613,2916,D,,,,14441 2nd Ave,,Highland Park,MI,48203,3778,,48203,99,0,48203377899,H,,,,1,,,N,,90% Overall probable correctness,42.407655,-83.103046,S,,R,U,** Street-Level Rooftop **,26163,2638180,26163553400,261635534002,1.798,Independent Management Services,Frank Carswell,President,14381 North Rd,,Fenton,MI,48430,810-750-7000,fcarswell@aol.com,2053-09-01T00:00:00.000Z,,2013-03-12T00:00:00.000Z,,2013-02-25T00:00:00.000Z,2017-03-21T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,1976-12-06T00:00:00.000Z,,2600000,0,2013-08-27T00:00:00.000Z,63,99.04,62,99.37,6,9.68,2.3,144,251,838,10970,4723,35.71,17.86,12.5,8.93,25,37.1,3.23,50,16.27,90.32,70.97,1.61,62.9,98.39,64.52,2.08,42.86,4.86,16.13,50,11.29,22.58,0,98.39,98.39,0,0,0,0,140,100,109,0,74.19,25.81,32.26,98.44,71.94,8.69,74,9.72,0.69,100,8892,2017-10-16T14:32:47.000Z,627764,619568
-86.334335000216527,43.407770999372815,8375,800010543,2686780,Detroit,Detroit,MARK R LATHROP,SHAWL  APARTMENTS,225 S HALL ST,,Y,02,WHITEHALL,40,40,231-894-9464,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,545089,97  a,70 - Green*,0,None,Y,12/31,Y,Insured,N,N,Y,N,Y,N,Y,04711054,04711054,MI33T821003,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,MI33T821003,,1,40,0,40,202/8 NC,,31-DEC-34,,152.02000427,0,0,0,40,0,0,0,0,0,0,0,0,0,04711054,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,26,Muskegon,121,003700,2,2001,Muskegon,121,86780,Whitehall,86780,Whitehall city,C5,,3000,"Grand Rapids-Muskegon-Holland, MI MSA",34740,"Muskegon, MI Metropolitan Statistical Area",99999,,1,0,2602,6432,D,,,,225 Hall St,,Whitehall,MI,49461,1252,,49461,99,8,49461125299,H,,,,2,D,,N,,80% Overall probable correctness,43.407771,-86.334335,S,,R,U,** Street-Level Rooftop **,26121,2686780,26121003700,261210037002,0.972,Lutheran Social Services of Michigan,James Gilbert,Director,8131 E Jefferson Ave,,Detroit,MI,48214,313-823-7700 x3093,jgilb@lssm.org,2043-01-01T00:00:00.000Z,,2015-10-02T00:00:00.000Z,,2015-09-30T00:00:00.000Z,2017-03-23T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,1984-08-24T00:00:00.000Z,,1631900,1,2007-12-12T00:00:00.000Z,40,96.39,38,98.56,6,10.53,1.1,40,290,520,13635,12953,0,26.32,36.84,26.32,10.53,0,0,100,25.82,89.47,42.11,0,0,86.84,0,100,11.76,20,0,0,10.53,89.47,18.42,0,0,0,0,0,0,67,100,41,100,0,0,0,8.24,10.23,78.18,0,90,10,100,12168,2017-10-16T14:32:47.000Z,240756,228648
-86.36624599958138,43.410452998916448,8376,800010544,2655100,Detroit,Detroit,MARK R LATHROP,SHAWL II,8363 COOK ST,,Y,02,MONTAGUE,25,25,231-894-9464,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,545087,99  a,83 - Green,0,None,Y,12/31,Y,Insured,N,N,Y,N,Y,N,Y,04711055,04711055,MI33T891003,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,MI33T891003,,1,25,0,25,202/8 NC,,18-JUN-32,,152.75,0,0,0,25,0,0,0,0,0,0,0,0,0,04711055,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,26,Muskegon,121,003800,3,3008,Muskegon,121,55100,Montague,55100,Montague city,C5,,3000,"Grand Rapids-Muskegon-Holland, MI MSA",34740,"Muskegon, MI Metropolitan Statistical Area",99999,,1,0,2602,4170,D,,,,8363 Cook St,,Montague,MI,49437,2508,,49437,99,0,49437250899,H,,,,0,,,N,,100% Overall probable correctness,43.410453,-86.366246,S,,R,U,** Street-Level Rooftop **,26121,2655100,26121003800,261210038003,0.894,Lutheran Social Services of Michigan,James Gilbert,Director,8131 E Jefferson Ave,,Detroit,MI,48214,313-823-7700 x3093,jgilb@lssm.org,2043-01-01T00:00:00.000Z,,2015-10-02T00:00:00.000Z,,2015-09-30T00:00:00.000Z,2017-03-23T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,1992-07-24T00:00:00.000Z,,1232700,0,2007-12-12T00:00:00.000Z,25,99.11,24,96.86,7,12.5,1,24,293,522,13355,13355,0,33.33,33.33,25,8.33,0,0,100,25.42,83.33,45.83,0,0,75,0,100,8.7,12.5,0,0,4.17,95.83,16.67,4.17,0,0,0,4.17,0,73,100,40,100,0,0,0,6.47,12.76,83.57,0,95.83,4.17,100,11814,2017-10-16T14:32:47.000Z,155222,153853
